,time,name,value,unit
1013,2024-11-08 15:10:50.590394,dummy_instrument_random_number.param0,10,
1014,2024-11-08 15:10:51.329389,dummy_instrument_random_number.param2,22,
1015,2024-11-08 15:10:51.697200,dummy_instrument_random_number.param0,10,
1016,2024-11-08 15:10:52.337500,dummy_instrument_random_number.param2,22,
1017,2024-11-08 15:10:52.828906,dummy_instrument_random_number.param0,10,
1018,2024-11-08 15:10:53.330582,dummy_instrument_random_number.param2,22,
1019,2024-11-08 15:10:53.929217,dummy_instrument_random_number.param0,10,
1020,2024-11-08 15:10:54.354856,dummy_instrument_random_number.param2,22,
1021,2024-11-08 15:10:55.054974,dummy_instrument_random_number.param0,10,
1022,2024-11-08 15:10:55.335902,dummy_instrument_random_number.param2,22,
1023,2024-11-08 15:10:56.139798,dummy_instrument_random_number.param0,10,
1024,2024-11-08 15:10:56.336989,dummy_instrument_random_number.param2,22,
1025,2024-11-08 15:10:57.237373,dummy_instrument_random_number.param0,10,
1026,2024-11-08 15:10:57.342267,dummy_instrument_random_number.param2,22,
1027,2024-11-08 15:10:58.321756,dummy_instrument_random_number.param2,22,
1028,2024-11-08 15:10:58.360993,dummy_instrument_random_number.param0,10,
1029,2024-11-08 15:10:59.334775,dummy_instrument_random_number.param2,22,
1030,2024-11-08 15:10:59.476860,dummy_instrument_random_number.param0,10,
1031,2024-11-08 15:11:00.348248,dummy_instrument_random_number.param2,22,
1032,2024-11-08 15:11:00.607239,dummy_instrument_random_number.param0,10,
1033,2024-11-08 15:11:01.334334,dummy_instrument_random_number.param2,22,
1034,2024-11-08 15:11:01.702601,dummy_instrument_random_number.param0,10,
1035,2024-11-08 15:11:02.344745,dummy_instrument_random_number.param2,22,
1036,2024-11-08 15:11:02.828529,dummy_instrument_random_number.param0,10,
1037,2024-11-08 15:11:03.348930,dummy_instrument_random_number.param2,22,
1038,2024-11-08 15:11:03.922771,dummy_instrument_random_number.param0,10,
1039,2024-11-08 15:11:04.334449,dummy_instrument_random_number.param2,22,
1040,2024-11-08 15:11:05.046079,dummy_instrument_random_number.param0,10,
1041,2024-11-08 15:11:05.354960,dummy_instrument_random_number.param2,22,
1042,2024-11-08 15:11:06.138404,dummy_instrument_random_number.param0,10,
1043,2024-11-08 15:11:06.347508,dummy_instrument_random_number.param2,22,
1044,2024-11-08 15:11:07.268079,dummy_instrument_random_number.param0,10,
1045,2024-11-08 15:11:07.347141,dummy_instrument_random_number.param2,22,
1046,2024-11-08 15:11:08.347795,dummy_instrument_random_number.param2,22,
1047,2024-11-08 15:11:08.366070,dummy_instrument_random_number.param0,10,
1048,2024-11-08 15:11:09.331508,dummy_instrument_random_number.param2,22,
1049,2024-11-08 15:11:09.491785,dummy_instrument_random_number.param0,10,
1050,2024-11-08 15:11:10.325179,dummy_instrument_random_number.param2,22,
1051,2024-11-08 15:11:10.593905,dummy_instrument_random_number.param0,10,
1052,2024-11-08 15:11:11.333968,dummy_instrument_random_number.param2,22,
1053,2024-11-08 15:11:11.709350,dummy_instrument_random_number.param0,10,
1054,2024-11-08 15:11:12.341934,dummy_instrument_random_number.param2,22,
1055,2024-11-08 15:11:12.834156,dummy_instrument_random_number.param0,10,
1056,2024-11-08 15:11:13.313716,dummy_instrument_random_number.param2,22,
1057,2024-11-08 15:11:13.928843,dummy_instrument_random_number.param0,10,
1058,2024-11-08 15:11:14.350879,dummy_instrument_random_number.param2,22,
1059,2024-11-08 15:11:15.019706,dummy_instrument_random_number.param0,10,
1060,2024-11-08 15:11:15.323064,dummy_instrument_random_number.param2,22,
1061,2024-11-08 15:11:16.163088,dummy_instrument_random_number.param0,10,
1062,2024-11-08 15:11:16.330850,dummy_instrument_random_number.param2,22,
1063,2024-11-08 15:11:17.245216,dummy_instrument_random_number.param0,10,
1064,2024-11-08 15:11:17.338778,dummy_instrument_random_number.param2,22,
1065,2024-11-08 15:11:18.327020,dummy_instrument_random_number.param2,22,
1066,2024-11-08 15:11:18.357758,dummy_instrument_random_number.param0,10,
1067,2024-11-08 15:11:19.327802,dummy_instrument_random_number.param2,22,
1068,2024-11-08 15:11:19.460218,dummy_instrument_random_number.param0,10,
1069,2024-11-08 15:11:20.339360,dummy_instrument_random_number.param2,22,
1070,2024-11-08 15:11:20.592520,dummy_instrument_random_number.param0,10,
1071,2024-11-08 15:11:21.338102,dummy_instrument_random_number.param2,22,
1072,2024-11-08 15:11:21.686855,dummy_instrument_random_number.param0,10,
1073,2024-11-08 15:11:22.324111,dummy_instrument_random_number.param2,22,
1074,2024-11-08 15:11:22.807210,dummy_instrument_random_number.param0,10,
1075,2024-11-08 15:11:23.347332,dummy_instrument_random_number.param2,22,
1076,2024-11-08 15:11:23.920035,dummy_instrument_random_number.param0,10,
1077,2024-11-08 15:11:24.329468,dummy_instrument_random_number.param2,22,
1078,2024-11-08 15:11:25.015832,dummy_instrument_random_number.param0,10,
1079,2024-11-08 15:11:25.331568,dummy_instrument_random_number.param2,22,
1080,2024-11-08 15:11:26.118689,dummy_instrument_random_number.param0,10,
1081,2024-11-08 15:11:26.324177,dummy_instrument_random_number.param2,22,
1082,2024-11-08 15:11:27.228463,dummy_instrument_random_number.param0,10,
1083,2024-11-08 15:11:27.335293,dummy_instrument_random_number.param2,22,
1084,2024-11-08 15:11:28.316356,dummy_instrument_random_number.param2,22,
1085,2024-11-08 15:11:28.347869,dummy_instrument_random_number.param0,10,
1086,2024-11-08 15:11:29.350314,dummy_instrument_random_number.param2,22,
1087,2024-11-08 15:11:29.470932,dummy_instrument_random_number.param0,10,
1088,2024-11-08 15:11:30.325013,dummy_instrument_random_number.param2,22,
1089,2024-11-08 15:11:30.579748,dummy_instrument_random_number.param0,10,
1090,2024-11-08 15:11:31.346194,dummy_instrument_random_number.param2,22,
1091,2024-11-08 15:11:31.673290,dummy_instrument_random_number.param0,10,
1092,2024-11-08 15:11:32.339217,dummy_instrument_random_number.param2,22,
1093,2024-11-08 15:11:32.799175,dummy_instrument_random_number.param0,10,
1094,2024-11-08 15:11:33.350906,dummy_instrument_random_number.param2,22,
1095,2024-11-08 15:11:33.907454,dummy_instrument_random_number.param0,10,
1096,2024-11-08 15:11:34.323406,dummy_instrument_random_number.param2,22,
1097,2024-11-08 15:11:35.001498,dummy_instrument_random_number.param0,10,
1098,2024-11-08 15:11:35.335377,dummy_instrument_random_number.param2,22,
1099,2024-11-08 15:11:36.110609,dummy_instrument_random_number.param0,10,
1100,2024-11-08 15:11:36.348452,dummy_instrument_random_number.param2,22,
1101,2024-11-08 15:11:37.216628,dummy_instrument_random_number.param0,10,
1102,2024-11-08 15:11:37.352226,dummy_instrument_random_number.param2,22,
1103,2024-11-08 15:11:38.349874,dummy_instrument_random_number.param0,10,
1104,2024-11-08 15:11:38.365506,dummy_instrument_random_number.param2,22,
1105,2024-11-08 15:11:39.338135,dummy_instrument_random_number.param2,22,
1106,2024-11-08 15:11:39.432899,dummy_instrument_random_number.param0,10,
1107,2024-11-08 15:11:40.331583,dummy_instrument_random_number.param2,22,
1108,2024-11-08 15:11:40.567420,dummy_instrument_random_number.param0,10,
1109,2024-11-08 15:11:41.337876,dummy_instrument_random_number.param2,22,
1110,2024-11-08 15:11:41.661890,dummy_instrument_random_number.param0,10,
1111,2024-11-08 15:11:42.343205,dummy_instrument_random_number.param2,22,
1112,2024-11-08 15:11:42.775845,dummy_instrument_random_number.param0,10,
1113,2024-11-08 15:11:43.338128,dummy_instrument_random_number.param2,22,
1114,2024-11-08 15:11:43.882938,dummy_instrument_random_number.param0,10,
1115,2024-11-08 15:11:44.355262,dummy_instrument_random_number.param2,22,
1116,2024-11-08 15:11:45.004295,dummy_instrument_random_number.param0,10,
1117,2024-11-08 15:11:45.337468,dummy_instrument_random_number.param2,22,
1118,2024-11-08 15:11:46.098238,dummy_instrument_random_number.param0,10,
1119,2024-11-08 15:11:46.350143,dummy_instrument_random_number.param2,22,
1120,2024-11-08 15:11:47.197087,dummy_instrument_random_number.param0,10,
1121,2024-11-08 15:11:47.336080,dummy_instrument_random_number.param2,22,
1122,2024-11-08 15:11:48.323287,dummy_instrument_random_number.param0,10,
1123,2024-11-08 15:11:48.350354,dummy_instrument_random_number.param2,22,
1124,2024-11-08 15:11:49.330949,dummy_instrument_random_number.param2,22,
1125,2024-11-08 15:11:49.424299,dummy_instrument_random_number.param0,10,
1126,2024-11-08 15:11:50.333328,dummy_instrument_random_number.param2,22,
1127,2024-11-08 15:11:50.535340,dummy_instrument_random_number.param0,10,
1128,2024-11-08 15:11:51.341599,dummy_instrument_random_number.param2,22,
1129,2024-11-08 15:11:51.647702,dummy_instrument_random_number.param0,10,
1130,2024-11-08 15:11:52.334456,dummy_instrument_random_number.param2,22,
1131,2024-11-08 15:11:52.771667,dummy_instrument_random_number.param0,10,
1132,2024-11-08 15:11:53.325732,dummy_instrument_random_number.param2,22,
1133,2024-11-08 15:11:53.894226,dummy_instrument_random_number.param0,10,
1134,2024-11-08 15:11:54.361779,dummy_instrument_random_number.param2,22,
1135,2024-11-08 15:11:54.976199,dummy_instrument_random_number.param0,10,
1136,2024-11-08 15:11:55.339839,dummy_instrument_random_number.param2,22,
1137,2024-11-08 15:11:56.113437,dummy_instrument_random_number.param0,10,
1138,2024-11-08 15:11:56.343860,dummy_instrument_random_number.param2,22,
1139,2024-11-08 15:11:57.204232,dummy_instrument_random_number.param0,10,
1140,2024-11-08 15:11:57.346195,dummy_instrument_random_number.param2,22,
1141,2024-11-08 15:11:58.329911,dummy_instrument_random_number.param0,10,
1142,2024-11-08 15:11:58.367476,dummy_instrument_random_number.param2,22,
1143,2024-11-08 15:11:59.354787,dummy_instrument_random_number.param2,22,
1144,2024-11-08 15:11:59.435992,dummy_instrument_random_number.param0,10,
1145,2024-11-08 15:12:00.354252,dummy_instrument_random_number.param2,22,
1146,2024-11-08 15:12:00.548338,dummy_instrument_random_number.param0,10,
1147,2024-11-08 15:12:01.362796,dummy_instrument_random_number.param2,22,
1148,2024-11-08 15:12:01.652201,dummy_instrument_random_number.param0,10,
1149,2024-11-08 15:12:02.354191,dummy_instrument_random_number.param2,22,
1150,2024-11-08 15:12:02.786958,dummy_instrument_random_number.param0,10,
1151,2024-11-08 15:12:03.347753,dummy_instrument_random_number.param2,22,
1152,2024-11-08 15:12:03.858644,dummy_instrument_random_number.param0,10,
1153,2024-11-08 15:12:04.349870,dummy_instrument_random_number.param2,22,
1154,2024-11-08 15:12:04.955818,dummy_instrument_random_number.param0,10,
1155,2024-11-08 15:12:05.357199,dummy_instrument_random_number.param2,22,
1156,2024-11-08 15:12:06.092809,dummy_instrument_random_number.param0,10,
1157,2024-11-08 15:12:06.365940,dummy_instrument_random_number.param2,22,
1158,2024-11-08 15:12:07.205528,dummy_instrument_random_number.param0,10,
1159,2024-11-08 15:12:07.366411,dummy_instrument_random_number.param2,22,
1160,2024-11-08 15:12:08.330426,dummy_instrument_random_number.param0,10,
1161,2024-11-08 15:12:08.362273,dummy_instrument_random_number.param2,22,
1162,2024-11-08 15:12:09.374844,dummy_instrument_random_number.param2,22,
1163,2024-11-08 15:12:09.406598,dummy_instrument_random_number.param0,10,
1164,2024-11-08 15:12:10.356575,dummy_instrument_random_number.param2,22,
1165,2024-11-08 15:12:10.532942,dummy_instrument_random_number.param0,10,
1166,2024-11-08 15:12:11.373108,dummy_instrument_random_number.param2,22,
1167,2024-11-08 15:12:11.636447,dummy_instrument_random_number.param0,10,
1168,2024-11-08 15:12:12.373565,dummy_instrument_random_number.param2,22,
1169,2024-11-08 15:12:12.754909,dummy_instrument_random_number.param0,10,
1170,2024-11-08 15:12:13.379836,dummy_instrument_random_number.param2,22,
1171,2024-11-08 15:12:13.848215,dummy_instrument_random_number.param0,10,
1172,2024-11-08 15:12:14.377501,dummy_instrument_random_number.param2,22,
1173,2024-11-08 15:12:14.965602,dummy_instrument_random_number.param0,10,
1174,2024-11-08 15:12:15.366145,dummy_instrument_random_number.param2,22,
1175,2024-11-08 15:12:16.052674,dummy_instrument_random_number.param0,10,
1176,2024-11-08 15:12:16.371644,dummy_instrument_random_number.param2,22,
1177,2024-11-08 15:12:17.194005,dummy_instrument_random_number.param0,10,
1178,2024-11-08 15:12:17.359580,dummy_instrument_random_number.param2,22,
1179,2024-11-08 15:12:18.281508,dummy_instrument_random_number.param0,10,
1180,2024-11-08 15:12:18.386048,dummy_instrument_random_number.param2,22,
1181,2024-11-08 15:12:19.384222,dummy_instrument_random_number.param2,22,
1182,2024-11-08 15:12:19.416056,dummy_instrument_random_number.param0,10,
1183,2024-11-08 15:12:20.375710,dummy_instrument_random_number.param2,22,
1184,2024-11-08 15:12:20.500722,dummy_instrument_random_number.param0,10,
1185,2024-11-08 15:12:21.360140,dummy_instrument_random_number.param2,22,
1186,2024-11-08 15:12:21.613541,dummy_instrument_random_number.param0,10,
1187,2024-11-08 15:12:22.361539,dummy_instrument_random_number.param2,22,
1188,2024-11-08 15:12:22.736263,dummy_instrument_random_number.param0,10,
1189,2024-11-08 15:12:23.368700,dummy_instrument_random_number.param2,22,
1190,2024-11-08 15:12:23.832964,dummy_instrument_random_number.param0,10,
1191,2024-11-08 15:12:24.376043,dummy_instrument_random_number.param2,22,
1192,2024-11-08 15:12:24.928033,dummy_instrument_random_number.param0,10,
1193,2024-11-08 15:12:25.353217,dummy_instrument_random_number.param2,22,
1194,2024-11-08 15:12:26.049972,dummy_instrument_random_number.param0,10,
1195,2024-11-08 15:12:26.349762,dummy_instrument_random_number.param2,22,
1196,2024-11-08 15:12:27.158416,dummy_instrument_random_number.param0,10,
1197,2024-11-08 15:12:27.359029,dummy_instrument_random_number.param2,22,
1198,2024-11-08 15:12:28.280539,dummy_instrument_random_number.param0,10,
1199,2024-11-08 15:12:28.389660,dummy_instrument_random_number.param2,22,
1200,2024-11-08 15:12:29.353299,dummy_instrument_random_number.param2,22,
1201,2024-11-08 15:12:29.374655,dummy_instrument_random_number.param0,10,
1202,2024-11-08 15:12:30.354353,dummy_instrument_random_number.param2,22,
1203,2024-11-08 15:12:30.492902,dummy_instrument_random_number.param0,10,
1204,2024-11-08 15:12:31.358940,dummy_instrument_random_number.param2,22,
1205,2024-11-08 15:12:31.588614,dummy_instrument_random_number.param0,10,
1206,2024-11-08 15:12:32.357013,dummy_instrument_random_number.param2,22,
1207,2024-11-08 15:12:32.707664,dummy_instrument_random_number.param0,10,
1208,2024-11-08 15:12:33.359488,dummy_instrument_random_number.param2,22,
1209,2024-11-08 15:12:33.827685,dummy_instrument_random_number.param0,10,
1210,2024-11-08 15:12:34.351073,dummy_instrument_random_number.param2,22,
1211,2024-11-08 15:12:34.917930,dummy_instrument_random_number.param0,10,
1212,2024-11-08 15:12:35.357772,dummy_instrument_random_number.param2,22,
1213,2024-11-08 15:12:36.022186,dummy_instrument_random_number.param0,10,
1214,2024-11-08 15:12:36.369167,dummy_instrument_random_number.param2,22,
1215,2024-11-08 15:12:37.146346,dummy_instrument_random_number.param0,10,
1216,2024-11-08 15:12:37.364130,dummy_instrument_random_number.param2,22,
1217,2024-11-08 15:12:38.254542,dummy_instrument_random_number.param0,10,
1218,2024-11-08 15:12:38.359402,dummy_instrument_random_number.param2,22,
1219,2024-11-08 15:12:39.372339,dummy_instrument_random_number.param0,10,
1220,2024-11-08 15:12:39.398206,dummy_instrument_random_number.param2,22,
1221,2024-11-08 15:12:40.372191,dummy_instrument_random_number.param2,22,
1222,2024-11-08 15:12:40.468439,dummy_instrument_random_number.param0,10,
1223,2024-11-08 15:12:41.350117,dummy_instrument_random_number.param2,22,
1224,2024-11-08 15:12:41.570697,dummy_instrument_random_number.param0,10,
1225,2024-11-08 15:12:42.373434,dummy_instrument_random_number.param2,22,
1226,2024-11-08 15:12:42.692150,dummy_instrument_random_number.param0,10,
1227,2024-11-08 15:12:43.342972,dummy_instrument_random_number.param2,22,
1228,2024-11-08 15:12:43.797767,dummy_instrument_random_number.param0,10,
1229,2024-11-08 15:12:44.364521,dummy_instrument_random_number.param2,22,
1230,2024-11-08 15:12:44.913539,dummy_instrument_random_number.param0,10,
1231,2024-11-08 15:12:45.362879,dummy_instrument_random_number.param2,22,
1232,2024-11-08 15:12:46.010507,dummy_instrument_random_number.param0,10,
1233,2024-11-08 15:12:46.375519,dummy_instrument_random_number.param2,22,
1234,2024-11-08 15:12:47.116253,dummy_instrument_random_number.param0,10,
1235,2024-11-08 15:12:47.355483,dummy_instrument_random_number.param2,22,
1236,2024-11-08 15:12:48.224088,dummy_instrument_random_number.param0,10,
1237,2024-11-08 15:12:48.366928,dummy_instrument_random_number.param2,22,
1238,2024-11-08 15:12:49.343506,dummy_instrument_random_number.param0,10,
